id,date,futures_contract,month,unfixed_sale,unfixed_purchase,report_week
6742,2022-11-11,CTZ23,December 2023,7692,16345,45
6743,2022-11-11,CTH24,March 2024,494,0,45
6744,2022-11-11,CTK24,May 2024,288,0,45
6745,2022-11-18,CTZ22,December 2022,3614,4194,46
6746,2022-11-18,CTH23,March 2023,34747,11648,46
6747,2022-11-18,CTK23,May 2023,10033,1363,46
6748,2022-11-18,CTN23,July 2023,16153,1575,46
6749,2022-11-18,CTV23,October 2023,0,0,46
6750,2022-11-18,CTZ23,December 2023,7853,16328,46
6751,2022-11-18,CTH24,March 2024,494,0,46
6752,2022-11-18,CTK24,May 2024,288,0,46
6753,2022-09-30,CTV22,October 2022,0,0,39
6754,2022-09-30,CTZ22,December 2022,41498,18076,39
6755,2022-09-30,CTH23,March 2023,17696,3675,39
6756,2022-09-30,CTK23,May 2023,8523,250,39
6757,2022-09-30,CTN23,July 2023,15066,771,39
6758,2022-09-30,CTV23,October 2023,0,0,39
6759,2022-09-30,CTZ23,December 2023,7249,14185,39
6760,2022-09-30,CTH24,March 2024,392,75,39
6761,2022-10-07,CTZ22,December 2022,38288,17434,40
6762,2022-10-07,CTH23,March 2023,18570,4007,40
6763,2022-10-07,CTK23,May 2023,9105,291,40
6764,2022-10-07,CTN23,July 2023,14990,874,40
6765,2022-10-07,CTV23,October 2023,0,0,40
6766,2022-10-07,CTZ23,December 2023,7670,14345,40
6767,2022-10-07,CTH24,March 2024,503,75,40
6768,2022-10-07,CTK24,May 2024,373,0,40
6769,2022-10-14,CTZ22,December 2022,34403,17450,41
6770,2022-10-14,CTH23,March 2023,19902,4013,41
6771,2022-10-14,CTK23,May 2023,9141,248,41
6772,2022-10-14,CTN23,July 2023,15183,868,41
6773,2022-10-14,CTV23,October 2023,0,0,41
6774,2022-10-14,CTZ23,December 2023,7796,14429,41
6775,2022-10-14,CTH24,March 2024,503,75,41
6776,2022-10-21,CTZ22,December 2022,26719,15506,42
6777,2022-10-21,CTH23,March 2023,22062,6348,42
6778,2022-10-21,CTK23,May 2023,9256,306,42
6779,2022-10-21,CTN23,July 2023,15193,1023,42
6780,2022-10-21,CTV23,October 2023,0,0,42
6781,2022-10-21,CTZ23,December 2023,8130,14812,42
6782,2022-10-21,CTH24,March 2024,503,75,42
6783,2022-10-21,CTK24,May 2024,373,0,42
6784,2022-08-26,CTV22,October 2022,0,0,34
6785,2022-08-26,CTZ22,December 2022,56019,20005,34
6786,2022-08-26,CTH23,March 2023,12141,3212,34
6787,2022-08-26,CTK23,May 2023,7631,142,34
6788,2022-08-26,CTN23,July 2023,13791,245,34
6789,2022-08-26,CTZ23,December 2023,6327,13977,34
6790,2022-08-26,CTH24,March 2024,309,0,34
6791,2022-08-26,CTK24,May 2024,423,0,34
6792,2022-09-02,CTV22,October 2022,0,0,35
6793,2022-09-02,CTZ22,December 2022,56332,19517,35
6794,2022-09-02,CTH23,March 2023,13215,3284,35
6795,2022-09-02,CTK23,May 2023,7854,151,35
6796,2022-09-02,CTN23,July 2023,15218,266,35
6797,2022-09-02,CTZ23,December 2023,6521,14153,35
6798,2022-09-02,CTH24,March 2024,309,0,35
6799,2022-09-02,CTK24,May 2024,395,0,35
6800,2022-09-09,CTV22,October 2022,0,0,36
6801,2022-09-09,CTZ22,December 2022,53729,19093,36
6802,2022-09-09,CTH23,March 2023,13942,3288,36
6803,2022-09-09,CTK23,May 2023,8080,239,36
6804,2022-09-09,CTN23,July 2023,15482,362,36
6805,2022-09-09,CTZ23,December 2023,7087,14141,36
6806,2022-09-09,CTH24,March 2024,309,0,36
6807,2022-09-09,CTK24,May 2024,395,0,36
6808,2022-09-16,CTV22,October 2022,0,0,37
6809,2022-09-16,CTZ22,December 2022,52811,18685,37
6810,2022-09-16,CTH23,March 2023,14314,3303,37
6811,2022-09-16,CTK23,May 2023,8465,239,37
6812,2022-09-16,CTN23,July 2023,15395,422,37
6813,2022-09-16,CTZ23,December 2023,6442,14215,37
6814,2022-09-16,CTH24,March 2024,309,0,37
6815,2022-09-16,CTK24,May 2024,307,0,37
6816,2022-09-23,CTV22,October 2022,0,0,38
6817,2022-09-23,CTZ22,December 2022,48634,18100,38
6818,2022-09-23,CTH23,March 2023,16360,3610,38
6819,2022-09-23,CTK23,May 2023,8641,239,38
6820,2022-09-23,CTN23,July 2023,14807,521,38
6821,2022-09-23,CTV23,October 2023,0,0,38
6822,2022-09-23,CTZ23,December 2023,7115,14516,38
6823,2022-09-23,CTH24,March 2024,421,0,38
6824,2022-07-29,CTV22,October 2022,0,0,30
6825,2022-07-29,CTZ22,December 2022,59997,22312,30
6826,2022-07-29,CTH23,March 2023,8746,3287,30
6827,2022-07-29,CTK23,May 2023,7616,142,30
6828,2022-07-29,CTN23,July 2023,12630,125,30
6829,2022-07-29,CTZ23,December 2023,5726,13310,30
6830,2022-07-29,CTH24,March 2024,309,0,30
6831,2022-07-29,CTK24,May 2024,131,0,30
6832,2022-08-05,CTV22,October 2022,0,0,31
6833,2022-08-05,CTZ22,December 2022,59322,21652,31
6834,2022-08-05,CTH23,March 2023,8897,3235,31
6835,2022-08-05,CTK23,May 2023,7710,142,31
6836,2022-08-05,CTN23,July 2023,12229,135,31
6837,2022-08-05,CTZ23,December 2023,5563,13780,31
6838,2022-08-05,CTH24,March 2024,309,0,31
6839,2022-08-05,CTK24,May 2024,131,0,31
6840,2022-08-12,CTV22,October 2022,0,0,32
6841,2022-08-12,CTZ22,December 2022,58521,21550,32
6842,2022-08-12,CTH23,March 2023,9057,3265,32
6843,2022-08-12,CTK23,May 2023,7400,142,32
6844,2022-08-12,CTN23,July 2023,12512,135,32
6845,2022-08-12,CTZ23,December 2023,4552,13464,32
6846,2022-08-12,CTH24,March 2024,309,0,32
6847,2022-08-12,CTK24,May 2024,115,0,32
6848,2022-08-19,CTV22,October 2022,0,0,33
6849,2022-08-19,CTZ22,December 2022,56774,20435,33
6850,2022-08-19,CTH23,March 2023,11239,3207,33
6851,2022-08-19,CTK23,May 2023,6636,142,33
6852,2022-08-19,CTN23,July 2023,12957,245,33
6853,2022-08-19,CTZ23,December 2023,4517,13800,33
6854,2022-08-19,CTH24,March 2024,309,0,33
6855,2022-08-19,CTK24,May 2024,335,0,33
6856,2022-07-01,CTN22,July 2022,499,499,26
6857,2022-07-01,CTV22,October 2022,0,0,26
6858,2022-07-01,CTZ22,December 2022,60946,23086,26
6859,2022-07-01,CTH23,March 2023,6722,3234,26
6860,2022-07-01,CTK23,May 2023,6943,120,26
6861,2022-07-01,CTN23,July 2023,12525,59,26
6862,2022-07-01,CTZ23,December 2023,6203,10618,26
6863,2022-07-01,CTH24,March 2024,132,0,26
6864,2022-07-08,CTN22,July 2022,0,0,27
6865,2022-07-08,CTV22,October 2022,0,0,27
6866,2022-07-08,CTZ22,December 2022,59202,23434,27
6867,2022-07-08,CTH23,March 2023,6885,3227,27
6868,2022-07-08,CTK23,May 2023,6599,142,27
6869,2022-07-08,CTN23,July 2023,11977,63,27
6870,2022-07-08,CTZ23,December 2023,4754,12398,27
6871,2022-07-08,CTH24,March 2024,132,0,27
6872,2022-07-15,CTN22,July 2022,0,0,28
6873,2022-07-15,CTV22,October 2022,0,0,28
6874,2022-07-15,CTZ22,December 2022,59204,23330,28
6875,2022-07-15,CTH23,March 2023,7811,3263,28
6876,2022-07-15,CTK23,May 2023,6311,142,28
6877,2022-07-15,CTN23,July 2023,12753,76,28
6878,2022-07-15,CTZ23,December 2023,5304,12916,28
6879,2022-07-15,CTH24,March 2024,309,0,28
6880,2022-07-22,CTV22,October 2022,0,0,29
6881,2022-07-22,CTZ22,December 2022,59282,22444,29
6882,2022-07-22,CTH23,March 2023,8176,3291,29
6883,2022-07-22,CTK23,May 2023,7683,120,29
6884,2022-07-22,CTN23,July 2023,12333,116,29
6885,2022-07-22,CTZ23,December 2023,5356,13031,29
6886,2022-07-22,CTH24,March 2024,309,0,29
6887,2022-07-22,CTK24,May 2024,145,0,29
6888,2022-05-27,CTN22,July 2022,35729,3346,21
6889,2022-05-27,CTV22,October 2022,0,0,21
6890,2022-05-27,CTZ22,December 2022,57080,22876,21
6891,2022-05-27,CTH23,March 2023,7527,3120,21
6892,2022-05-27,CTK23,May 2023,5142,142,21
6893,2022-05-27,CTN23,July 2023,10179,21,21
6894,2022-05-27,CTZ23,December 2023,4266,11210,21
6895,2022-05-27,CTH24,March 2024,0,0,21
6896,2022-06-03,CTN22,July 2022,27948,3050,22
6897,2022-06-03,CTV22,October 2022,0,0,22
6898,2022-06-03,CTZ22,December 2022,57532,22851,22
6899,2022-06-03,CTH23,March 2023,7382,3224,22
6900,2022-06-03,CTK23,May 2023,5972,120,22
6901,2022-06-03,CTN23,July 2023,10978,44,22
6902,2022-06-03,CTZ23,December 2023,4460,11080,22
6903,2022-06-03,CTH24,March 2024,0,0,22
6904,2022-06-10,CTN22,July 2022,18865,2641,23
6905,2022-06-10,CTV22,October 2022,0,0,23
6906,2022-06-10,CTZ22,December 2022,62096,22536,23
6907,2022-06-10,CTH23,March 2023,7382,3214,23
6908,2022-06-10,CTK23,May 2023,6750,120,23
6909,2022-06-10,CTN23,July 2023,12590,44,23
6910,2022-06-10,CTZ23,December 2023,4688,11094,23
6911,2022-06-10,CTH24,March 2024,0,0,23
6912,2022-06-17,CTN22,July 2022,11423,2082,24
6913,2022-06-17,CTV22,October 2022,0,0,24
6914,2022-06-17,CTZ22,December 2022,63592,22621,24
6915,2022-06-17,CTH23,March 2023,7492,3174,24
6916,2022-06-17,CTK23,May 2023,6912,120,24
6917,2022-06-17,CTN23,July 2023,13203,44,24
6918,2022-06-17,CTZ23,December 2023,4688,11293,24
6919,2022-06-17,CTH24,March 2024,132,0,24
6920,2022-06-24,CTN22,July 2022,847,847,25
6921,2022-06-24,CTV22,October 2022,0,0,25
6922,2022-06-24,CTZ22,December 2022,61483,23113,25
6923,2022-06-24,CTH23,March 2023,7018,3146,25
6924,2022-06-24,CTK23,May 2023,7028,120,25
6925,2022-06-24,CTN23,July 2023,12726,43,25
6926,2022-06-24,CTZ23,December 2023,4042,11804,25
6927,2022-06-24,CTH24,March 2024,132,0,25
6928,2022-04-29,CTK22,May 2022,136,136,17
6929,2022-04-29,CTN22,July 2022,62629,5300,17
6930,2022-04-29,CTV22,October 2022,0,0,17
6931,2022-04-29,CTZ22,December 2022,51074,24378,17
6932,2022-04-29,CTH23,March 2023,6964,2769,17
6933,2022-04-29,CTK23,May 2023,4184,142,17
6934,2022-04-29,CTN23,July 2023,8670,17,17
6935,2022-04-29,CTZ23,December 2023,3482,9378,17
6936,2022-05-06,CTK22,May 2022,0,0,18
6937,2022-05-06,CTN22,July 2022,55727,5387,18
6938,2022-05-06,CTV22,October 2022,0,0,18
6939,2022-05-06,CTZ22,December 2022,54581,23621,18
6940,2022-05-06,CTH23,March 2023,6668,2836,18
6941,2022-05-06,CTK23,May 2023,4329,142,18
6942,2022-05-06,CTN23,July 2023,8892,17,18
6943,2022-05-06,CTZ23,December 2023,3869,10343,18
6944,2022-05-13,CTN22,July 2022,50498,4681,19
6945,2022-05-13,CTV22,October 2022,0,0,19
6946,2022-05-13,CTZ22,December 2022,54378,23546,19
6947,2022-05-13,CTH23,March 2023,6665,2840,19
6948,2022-05-13,CTK23,May 2023,4783,142,19
6949,2022-05-13,CTN23,July 2023,9611,17,19
6950,2022-05-13,CTZ23,December 2023,4017,10586,19
6951,2022-05-13,CTH24,March 2024,0,0,19
6952,2022-05-20,CTN22,July 2022,42172,3854,20
6953,2022-05-20,CTV22,October 2022,0,0,20
6954,2022-05-20,CTZ22,December 2022,56973,23704,20
6955,2022-05-20,CTH23,March 2023,6645,2916,20
6956,2022-05-20,CTK23,May 2023,5204,142,20
6957,2022-05-20,CTN23,July 2023,10095,17,20
6958,2022-05-20,CTZ23,December 2023,4427,10709,20
6959,2022-05-20,CTH24,March 2024,0,0,20
6960,2022-04-01,CTK22,May 2022,27814,4385,13
6961,2022-04-01,CTN22,July 2022,54902,5923,13
6962,2022-04-01,CTV22,October 2022,0,0,13
6963,2022-04-01,CTZ22,December 2022,44769,26378,13
6964,2022-04-01,CTH23,March 2023,5146,2238,13
6965,2022-04-01,CTK23,May 2023,3441,39,13
6966,2022-04-01,CTN23,July 2023,6469,611,13
6967,2022-04-01,CTZ23,December 2023,2673,9065,13
6968,2022-04-08,CTK22,May 2022,18984,3016,14
6969,2022-04-08,CTN22,July 2022,58772,6117,14
6970,2022-04-08,CTV22,October 2022,0,0,14
6971,2022-04-08,CTZ22,December 2022,46307,26679,14
6972,2022-04-08,CTH23,March 2023,6765,2514,14
6973,2022-04-08,CTK23,May 2023,4074,83,14
6974,2022-04-08,CTN23,July 2023,7949,765,14
6975,2022-04-08,CTZ23,December 2023,3127,9346,14
6976,2022-04-14,CTK22,May 2022,9969,2462,15
6977,2022-04-14,CTN22,July 2022,63111,4203,15
6978,2022-04-14,CTV22,October 2022,0,0,15
6979,2022-04-14,CTZ22,December 2022,46780,24639,15
6980,2022-04-14,CTH23,March 2023,6704,2417,15
6981,2022-04-14,CTK23,May 2023,4278,97,15
6982,2022-04-14,CTN23,July 2023,7958,0,15
6983,2022-04-14,CTZ23,December 2023,3537,8984,15
6984,2022-04-22,CTK22,May 2022,407,298,16
6985,2022-04-22,CTN22,July 2022,65715,5368,16
6986,2022-04-22,CTV22,October 2022,0,0,16
6987,2022-04-22,CTZ22,December 2022,49369,24718,16
6988,2022-04-22,CTH23,March 2023,7132,2585,16
6989,2022-04-22,CTK23,May 2023,4167,164,16
6990,2022-04-22,CTN23,July 2023,8132,17,16
6991,2022-04-22,CTZ23,December 2023,3579,9068,16
6992,2022-02-25,CTH22,March 2022,82,66,8
6993,2022-02-25,CTK22,May 2022,43010,5883,8
6994,2022-02-25,CTN22,July 2022,52846,5374,8
6995,2022-02-25,CTV22,October 2022,0,0,8
6996,2022-02-25,CTZ22,December 2022,29793,21941,8
6997,2022-02-25,CTH23,March 2023,4206,1904,8
6998,2022-02-25,CTK23,May 2023,3159,39,8
6999,2022-02-25,CTN23,July 2023,4454,518,8
7000,2022-03-04,CTH22,March 2022,0,66,9
7001,2022-03-04,CTK22,May 2022,41604,6636,9
7002,2022-03-04,CTN22,July 2022,51776,5168,9
7003,2022-03-04,CTV22,October 2022,0,0,9
7004,2022-03-04,CTZ22,December 2022,33231,24045,9
7005,2022-03-04,CTH23,March 2023,4324,1891,9
7006,2022-03-04,CTK23,May 2023,3251,39,9
7007,2022-03-04,CTN23,July 2023,4799,492,9
7008,2022-03-11,CTH22,March 2022,0,66,10
7009,2022-03-11,CTK22,May 2022,40348,6533,10
7010,2022-03-11,CTN22,July 2022,51093,5070,10
7011,2022-03-11,CTV22,October 2022,0,0,10
7012,2022-03-11,CTZ22,December 2022,36783,23991,10
7013,2022-03-11,CTH23,March 2023,4815,2017,10
7014,2022-03-11,CTK23,May 2023,3251,39,10
7015,2022-03-11,CTN23,July 2023,4791,492,10
7016,2022-03-18,CTK22,May 2022,38056,5914,11
7017,2022-03-18,CTN22,July 2022,50894,4964,11
7018,2022-03-18,CTV22,October 2022,0,0,11
7019,2022-03-18,CTZ22,December 2022,41165,26574,11
7020,2022-03-18,CTH23,March 2023,4968,2045,11
7021,2022-03-18,CTK23,May 2023,3299,39,11
7022,2022-03-18,CTN23,July 2023,4809,492,11
7023,2022-03-18,CTZ23,December 2023,2272,8707,11
7024,2022-03-25,CTK22,May 2022,35887,5855,12
7025,2022-03-25,CTN22,July 2022,52356,5143,12
7026,2022-03-25,CTV22,October 2022,0,0,12
7027,2022-03-25,CTZ22,December 2022,42256,26247,12
7028,2022-03-25,CTH23,March 2023,4925,2146,12
7029,2022-03-25,CTK23,May 2023,3383,39,12
7030,2022-03-25,CTN23,July 2023,5937,492,12
7031,2022-03-25,CTZ23,December 2023,2448,9114,12
7032,2022-01-28,CTH22,March 2022,35513,5928,4
7033,2022-01-28,CTK22,May 2022,26667,3581,4
7034,2022-01-28,CTN22,July 2022,52721,5370,4
7035,2022-01-28,CTV22,October 2022,0,0,4
7036,2022-01-28,CTZ22,December 2022,23043,17519,4
7037,2022-01-28,CTH23,March 2023,3897,747,4
7038,2022-01-28,CTK23,May 2023,2495,17,4
7039,2022-01-28,CTN23,July 2023,1786,44,4
7040,2022-02-04,CTH22,March 2022,30541,5576,5
7041,2022-02-04,CTK22,May 2022,29495,3691,5
7042,2022-02-04,CTN22,July 2022,53392,5461,5
7043,2022-02-04,CTV22,October 2022,0,0,5
7044,2022-02-04,CTZ22,December 2022,23492,18442,5
7045,2022-02-04,CTH23,March 2023,3938,905,5
7046,2022-02-04,CTK23,May 2023,2772,17,5
7047,2022-02-04,CTN23,July 2023,2593,44,5
7048,2022-02-11,CTH22,March 2022,15628,3918,6
7049,2022-02-11,CTK22,May 2022,37559,3713,6
7050,2022-02-11,CTN22,July 2022,53454,5496,6
7051,2022-02-11,CTV22,October 2022,0,0,6
7052,2022-02-11,CTZ22,December 2022,24426,20181,6
7053,2022-02-11,CTH23,March 2023,3994,1285,6
7054,2022-02-11,CTK23,May 2023,2988,17,6
7055,2022-02-11,CTN23,July 2023,3315,55,6
7056,2022-02-18,CTH22,March 2022,184,66,7
7057,2022-02-18,CTK22,May 2022,44077,6041,7
7058,2022-02-18,CTN22,July 2022,53241,5418,7
7059,2022-02-18,CTV22,October 2022,0,0,7
7060,2022-02-18,CTZ22,December 2022,27421,21378,7
7061,2022-02-18,CTH23,March 2023,4283,1745,7
7062,2022-02-18,CTK23,May 2023,3106,17,7
7063,2022-02-18,CTN23,July 2023,3997,320,7
7064,2021-12-31,CTH22,March 2022,50916,9427,53
7065,2021-12-31,CTK22,May 2022,22280,2668,53
7066,2021-12-31,CTN22,July 2022,48367,5434,53
7067,2021-12-31,CTV22,October 2022,0,0,53
7068,2021-12-31,CTZ22,December 2022,13937,14275,53
7069,2021-12-31,CTH23,March 2023,3024,782,53
7070,2021-12-31,CTK23,May 2023,1250,0,53
7071,2021-12-31,CTN23,July 2023,1302,44,53
7072,2022-01-07,CTH22,March 2022,49987,9018,1
7073,2022-01-07,CTK22,May 2022,22410,3054,1
7074,2022-01-07,CTN22,July 2022,49891,5705,1
7075,2022-01-07,CTV22,October 2022,0,0,1
7076,2022-01-07,CTZ22,December 2022,14531,14016,1
7077,2022-01-07,CTH23,March 2023,3390,758,1
7078,2022-01-07,CTK23,May 2023,1338,0,1
7079,2022-01-07,CTN23,July 2023,1450,44,1
7080,2022-01-14,CTH22,March 2022,47346,8819,2
7081,2022-01-14,CTK22,May 2022,23503,3095,2
7082,2022-01-14,CTN22,July 2022,50746,5450,2
7083,2022-01-14,CTV22,October 2022,0,0,2
7084,2022-01-14,CTZ22,December 2022,17477,15850,2
7085,2022-01-14,CTH23,March 2023,3509,716,2
7086,2022-01-14,CTK23,May 2023,1595,0,2
7087,2022-01-14,CTN23,July 2023,1521,44,2
7088,2022-01-21,CTH22,March 2022,43565,7173,3
7089,2022-01-21,CTK22,May 2022,24990,3334,3
7090,2022-01-21,CTN22,July 2022,51802,5632,3
7091,2022-01-21,CTV22,October 2022,0,0,3
7092,2022-01-21,CTZ22,December 2022,19164,16860,3
7093,2022-01-21,CTH23,March 2023,3239,681,3
7094,2022-01-21,CTK23,May 2023,1825,17,3
7095,2022-01-21,CTN23,July 2023,1374,44,3
7096,2023-12-01,CTZ23,December 2023,0,0,48
7097,2023-12-01,CTH24,March 2024,30711,21538,48
7098,2023-12-01,CTK24,May 2024,13296,2788,48
7099,2023-12-01,CTN24,July 2024,18833,3583,48
7100,2023-12-01,CTV24,October 2024,0,0,48
7101,2023-12-01,CTZ24,December 2024,7169,32210,48
7102,2023-12-01,CTH25,March 2025,271,20,48
7103,2023-12-01,CTK25,May 2025,347,0,48
7104,2023-12-08,CTZ23,December 2023,0,5,49
7105,2023-12-08,CTH24,March 2024,30975,21059,49
7106,2023-12-08,CTK24,May 2024,13312,2828,49
7107,2023-12-08,CTN24,July 2024,19530,3796,49
7108,2023-12-08,CTV24,October 2024,0,0,49
7109,2023-12-08,CTZ24,December 2024,8049,32769,49
7110,2023-12-08,CTH25,March 2025,284,20,49
7111,2023-12-08,CTK25,May 2025,436,0,49
7112,2023-12-15,CTZ23,December 2023,0,0,50
7113,2023-12-15,CTH24,March 2024,30777,21762,50
7114,2023-12-15,CTK24,May 2024,13704,3307,50
7115,2023-12-15,CTN24,July 2024,19706,3612,50
7116,2023-12-15,CTV24,October 2024,0,0,50
7117,2023-12-15,CTZ24,December 2024,8084,32365,50
7118,2023-12-15,CTH25,March 2025,513,20,50
7119,2023-12-15,CTK25,May 2025,525,17,50
7120,2023-12-22,CTH24,March 2024,26000,20966,51
7121,2023-12-22,CTK24,May 2024,13097,3284,51
7122,2023-12-22,CTN24,July 2024,17390,3386,51
7123,2023-12-22,CTV24,October 2024,0,0,51
7124,2023-12-22,CTZ24,December 2024,7815,31246,51
7125,2023-12-22,CTH25,March 2025,502,20,51
7126,2023-12-22,CTK25,May 2025,525,17,51
7127,2023-12-22,CTN25,July 2025,431,4,51
7128,2023-12-29,CTH24,March 2024,26159,21368,52
7129,2023-12-29,CTK24,May 2024,13113,3270,52
7130,2023-12-29,CTN24,July 2024,17571,3135,52
7131,2023-12-29,CTV24,October 2024,0,0,52
7132,2023-12-29,CTZ24,December 2024,7854,31662,52
7133,2023-12-29,CTH25,March 2025,502,56,52
7134,2023-12-29,CTK25,May 2025,525,17,52
7135,2023-12-29,CTN25,July 2025,431,4,52
7136,2023-10-27,CTZ23,December 2023,25877,24918,43
7137,2023-10-27,CTH24,March 2024,26228,5548,43
7138,2023-10-27,CTK24,May 2024,9451,963,43
7139,2023-10-27,CTN24,July 2024,14784,1393,43
7140,2023-10-27,CTV24,October 2024,0,0,43
7141,2023-10-27,CTZ24,December 2024,5968,30867,43
7142,2023-10-27,CTH25,March 2025,184,0,43
7143,2023-10-27,CTK25,May 2025,406,0,43
7144,2023-11-03,CTZ23,December 2023,17221,21670,44
7145,2023-11-03,CTH24,March 2024,26056,6937,44
7146,2023-11-03,CTK24,May 2024,10505,1122,44
7147,2023-11-03,CTN24,July 2024,15413,2655,44
7148,2023-11-03,CTV24,October 2024,0,0,44
7149,2023-11-03,CTZ24,December 2024,6781,31150,44
7150,2023-11-03,CTH25,March 2025,184,0,44
7151,2023-11-03,CTK25,May 2025,379,0,44
7152,2023-11-10,CTZ23,December 2023,9693,17148,45
7153,2023-11-10,CTH24,March 2024,28124,10132,45
7154,2023-11-10,CTK24,May 2024,11608,1190,45
7155,2023-11-10,CTN24,July 2024,16105,2724,45
7156,2023-11-10,CTV24,October 2024,0,0,45
7157,2023-11-10,CTZ24,December 2024,6808,31247,45
7158,2023-11-10,CTH25,March 2025,184,0,45
7159,2023-11-10,CTK25,May 2025,379,0,45
7160,2023-11-17,CTZ23,December 2023,4704,9856,46
7161,2023-11-17,CTH24,March 2024,27733,13244,46
7162,2023-11-17,CTK24,May 2024,12340,1820,46
7163,2023-11-17,CTN24,July 2024,17087,2968,46
7164,2023-11-17,CTV24,October 2024,0,0,46
7165,2023-11-17,CTZ24,December 2024,7684,31305,46
7166,2023-11-17,CTH25,March 2025,197,20,46
7167,2023-11-17,CTK25,May 2025,347,0,46
7168,2023-11-24,CTZ23,December 2023,95,43,47
7169,2023-11-24,CTH24,March 2024,29889,19202,47
7170,2023-11-24,CTK24,May 2024,12884,2767,47
7171,2023-11-24,CTN24,July 2024,18039,3032,47
7172,2023-11-24,CTV24,October 2024,0,0,47
7173,2023-11-24,CTZ24,December 2024,7611,31163,47
7174,2023-11-24,CTH25,March 2025,241,20,47
7175,2023-11-24,CTK25,May 2025,347,0,47
7176,2023-09-29,CTV23,October 2023,0,0,39
7177,2023-09-29,CTZ23,December 2023,41108,29105,39
7178,2023-09-29,CTH24,March 2024,17818,3817,39
7179,2023-09-29,CTK24,May 2024,7160,211,39
7180,2023-09-29,CTN24,July 2024,9900,334,39
7181,2023-09-29,CTV24,October 2024,0,0,39
7182,2023-09-29,CTZ24,December 2024,4793,28241,39
7183,2023-09-29,CTH25,March 2025,136,0,39
7184,2023-10-06,CTV23,October 2023,0,0,40
7185,2023-10-06,CTZ23,December 2023,39156,27686,40
7186,2023-10-06,CTH24,March 2024,18708,3959,40
7187,2023-10-06,CTK24,May 2024,7569,212,40
7188,2023-10-06,CTN24,July 2024,10038,347,40
7189,2023-10-06,CTV24,October 2024,0,0,40
7190,2023-10-06,CTZ24,December 2024,5027,28618,40
7191,2023-10-06,CTH25,March 2025,158,0,40
7192,2023-10-13,CTZ23,December 2023,36725,26282,41
7193,2023-10-13,CTH24,March 2024,22114,4598,41
7194,2023-10-13,CTK24,May 2024,8695,664,41
7195,2023-10-13,CTN24,July 2024,11465,362,41
7196,2023-10-13,CTV24,October 2024,0,0,41
7197,2023-10-13,CTZ24,December 2024,5483,28847,41
7198,2023-10-13,CTH25,March 2025,158,0,41
7199,2023-10-13,CTK25,May 2025,44,0,41
7200,2023-10-20,CTZ23,December 2023,30384,24981,42
7201,2023-10-20,CTH24,March 2024,23129,5636,42
7202,2023-10-20,CTK24,May 2024,8851,1094,42
7203,2023-10-20,CTN24,July 2024,11963,412,42
7204,2023-10-20,CTV24,October 2024,0,0,42
7205,2023-10-20,CTZ24,December 2024,5721,29467,42
7206,2023-10-20,CTH25,March 2025,184,0,42
7207,2023-10-20,CTK25,May 2025,273,0,42
7208,2023-09-01,CTV23,October 2023,0,0,35
7209,2023-09-01,CTZ23,December 2023,47998,33773,35
7210,2023-09-01,CTH24,March 2024,11196,3508,35
7211,2023-09-01,CTK24,May 2024,5945,310,35
7212,2023-09-01,CTN24,July 2024,7684,243,35
7213,2023-09-01,CTZ24,December 2024,4901,25931,35
7214,2023-09-01,CTH25,March 2025,136,0,35
7215,2023-09-01,CTK25,May 2025,44,0,35
7216,2023-09-08,CTV23,October 2023,0,0,36
7217,2023-09-08,CTZ23,December 2023,43970,32379,36
7218,2023-09-08,CTH24,March 2024,13546,3348,36
7219,2023-09-08,CTK24,May 2024,5893,310,36
7220,2023-09-08,CTN24,July 2024,7546,263,36
7221,2023-09-08,CTZ24,December 2024,4931,25732,36
7222,2023-09-08,CTH25,March 2025,136,0,36
7223,2023-09-08,CTK25,May 2025,44,0,36
7224,2023-09-15,CTV23,October 2023,0,0,37
7225,2023-09-15,CTZ23,December 2023,41698,33240,37
7226,2023-09-15,CTH24,March 2024,16420,3603,37
7227,2023-09-15,CTK24,May 2024,6599,310,37
7228,2023-09-15,CTN24,July 2024,8565,274,37
7229,2023-09-15,CTV24,October 2024,0,0,37
7230,2023-09-15,CTZ24,December 2024,4597,26246,37
7231,2023-09-15,CTH25,March 2025,136,0,37
7232,2023-09-22,CTV23,October 2023,0,0,38
7233,2023-09-22,CTZ23,December 2023,41723,32583,38
